id,session_id,task_id,task_no,score,max_score,users_answer,submission_time,verdict
10484619,362788,9999,8,1,1,{"solution": 12},2019-10-16 08:10:06.855324+00,ok
10483932,362790,9981,1,0,1,{"solution": 3},2019-10-16 08:06:22.812683+00,wrong
10483933,362790,9983,2,0,1,{"solution": 8},2019-10-16 08:06:17.66451+00,wrong
10483934,362790,9987,3,0,1,{"solution": "а"},2019-10-16 08:05:57.319298+00,wrong
10483935,362790,9991,4,0,1,{"solution": 20},2019-10-16 08:05:50.874225+00,wrong
10483936,362790,9992,5,0,1,{"solution": 3},2019-10-16 08:05:45.629215+00,wrong
10483937,362790,9995,6,0,1,{"solution": 25},2019-10-16 08:05:40.438705+00,wrong
10483938,362790,9998,7,0,1,{"solution": 4},2019-10-16 08:05:35.097636+00,wrong
10483939,362790,10002,8,0,1,{"solution": 48},2019-10-16 08:05:29.34214+00,wrong
10486052,362792,9981,1,0,1,{"solution": 24},2019-10-16 07:57:17.016843+00,wrong
10486053,362792,9983,2,0,1,{"solution": 37},2019-10-16 07:59:40.749747+00,wrong
10486054,362792,9987,3,0,1,{"solution": "ECABD"},2019-10-16 08:03:58.34522+00,wrong
10486055,362792,9988,4,1,1,{"solution": 31},2019-10-16 08:14:16.018425+00,ok
10486056,362792,9992,5,0,1,{"solution": 9},2019-10-16 08:15:46.32374+00,wrong
10486057,362792,9994,6,0,1,,,none
10486058,362792,9998,7,0,1,{"solution": 7},2019-10-16 08:19:13.217097+00,wrong
10486059,362792,9999,8,0,1,{"solution": 8},2019-10-16 08:23:57.48476+00,wrong
10484880,362793,9982,1,0,1,{"solution": 8},2019-10-16 07:57:25.290984+00,wrong
10484881,362793,9985,2,0,1,{"solution": 4},2019-10-16 08:00:26.089555+00,wrong
10484882,362793,9987,3,0,1,{"solution": "htfdgrrdghtf"},2019-10-16 08:02:38.615644+00,wrong
10484883,362793,9991,4,0,1,{"solution": 20},2019-10-16 08:02:54.047309+00,wrong
10484884,362793,9992,5,0,1,{"solution": 34},2019-10-16 08:03:02.909894+00,wrong
10484885,362793,9997,6,0,1,{"solution": 38},2019-10-16 08:12:07.802951+00,wrong
10484886,362793,9998,7,0,1,{"solution": 3},2019-10-16 08:03:23.217955+00,wrong
10484887,362793,10002,8,0,1,{"solution": 28},2019-10-16 08:13:47.628993+00,wrong
10484872,362795,9982,1,0,1,{"solution": 7},2019-10-16 08:13:27.753645+00,wrong
10484873,362795,9983,2,0,1,{"solution": 32},2019-10-16 08:13:23.844794+00,wrong
10484874,362795,9987,3,0,1,{"solution": "ACBD"},2019-10-16 08:13:19.415289+00,wrong
10484875,362795,9990,4,0,1,{"solution": 29},2019-10-16 08:13:14.07037+00,wrong
10484876,362795,9993,5,0,1,{"solution": 10},2019-10-16 08:12:58.507685+00,wrong
10484877,362795,9994,6,0,1,{"solution": 38},2019-10-16 08:12:52.794395+00,wrong
10484878,362795,9998,7,1,1,{"solution": 5},2019-10-16 08:13:09.639318+00,ok
10484879,362795,9999,8,0,1,{"solution": 28},2019-10-16 08:14:02.003411+00,wrong
10486142,362796,9981,1,0,1,{"solution": 2},2019-10-16 08:18:39.430259+00,wrong
10486143,362796,9985,2,0,1,{"solution": 7},2019-10-16 08:18:43.471658+00,wrong
10486144,362796,9987,3,0,1,{"solution": "BACD"},2019-10-16 08:18:47.531556+00,wrong
10486145,362796,9990,4,0,1,{"solution": 21},2019-10-16 08:18:50.714034+00,wrong
10486146,362796,9992,5,0,1,{"solution": 2},2019-10-16 08:18:53.389912+00,wrong
10486147,362796,9997,6,0,1,{"solution": 112},2019-10-16 08:18:55.020953+00,wrong
10486148,362796,9998,7,0,1,{"solution": 1235},2019-10-16 08:18:56.676586+00,wrong
10486149,362796,10000,8,1,1,{"solution": 10},2019-10-16 08:18:58.863142+00,ok
10486044,362797,9981,1,0,1,{"solution": 24},2019-10-16 07:59:51.120634+00,wrong
10486045,362797,9983,2,0,1,{"solution": 37},2019-10-16 07:59:54.454402+00,wrong
10486046,362797,9987,3,0,1,{"solution": "ECABD"},2019-10-16 08:03:50.358497+00,wrong
10486047,362797,9991,4,0,1,{"solution": 32},2019-10-16 08:12:25.340287+00,wrong
10486048,362797,9993,5,0,1,,,none
10486049,362797,9995,6,0,1,,,none
10486050,362797,9998,7,0,1,,,none
10486051,362797,10001,8,1,1,{"solution": 8},2019-10-16 08:24:25.771835+00,ok
10486134,362799,9982,1,0,1,{"solution": 4},2019-10-16 07:59:59.978594+00,wrong
10486135,362799,9983,2,1,1,{"solution": 35},2019-10-16 08:05:57.626301+00,ok
10486136,362799,9987,3,0,1,{"solution": "ECABD"},2019-10-16 08:09:42.790479+00,wrong
10486137,362799,9991,4,0,1,{"solution": 30},2019-10-16 08:12:16.176653+00,wrong
10486138,362799,9992,5,0,1,{"solution": 9},2019-10-16 08:15:56.968977+00,wrong
10486139,362799,9994,6,1,1,{"solution": 3},2019-10-16 08:18:30.680485+00,ok
10486140,362799,9998,7,1,1,{"solution": 5},2019-10-16 08:21:33.256741+00,ok
10486141,362799,10002,8,0,1,{"solution": 12},2019-10-16 08:25:44.795819+00,wrong
10486222,362806,9979,1,0,1,{"solution": 4},2019-10-16 08:12:29.361974+00,wrong
10486223,362806,9984,2,0,1,{"solution": 38},2019-10-16 08:12:34.765583+00,wrong
10486224,362806,9987,3,0,1,{"solution": "ebcad"},2019-10-16 08:14:33.847386+00,wrong
10486225,362806,9991,4,1,1,{"solution": 29},2019-10-16 08:16:18.215315+00,ok
10486226,362806,9993,5,0,1,{"solution": 6},2019-10-16 08:19:32.008131+00,wrong
10486227,362806,9997,6,0,1,{"solution": 15},2019-10-16 08:25:19.614832+00,wrong
10486228,362806,9998,7,0,1,{"solution": 1},2019-10-16 08:27:49.756944+00,wrong
10486229,362806,9999,8,0,1,{"solution": 16},2019-10-16 08:22:50.144021+00,wrong
10486559,362815,9981,1,0,1,{"solution": 4},2019-10-16 08:22:37.913377+00,wrong
10486560,362815,9983,2,0,1,{"solution": 11},2019-10-16 08:22:41.263535+00,wrong
10486561,362815,9987,3,0,1,{"solution": "A B D C E"},2019-10-16 08:22:45.562742+00,wrong
10486562,362815,9991,4,1,1,{"solution": 29},2019-10-16 08:22:51.062872+00,ok
10486563,362815,9993,5,0,1,{"solution": 9},2019-10-16 08:22:29.312632+00,wrong
10486564,362815,9997,6,0,1,{"solution": 7},2019-10-16 08:30:39.82243+00,wrong
10486565,362815,9998,7,1,1,{"solution": 5},2019-10-16 08:22:16.77047+00,ok
10486566,362815,10000,8,0,1,{"solution": 12},2019-10-16 08:25:57.622911+00,wrong
10486743,362817,9979,1,0,1,{"solution": 6},2019-10-16 08:15:54.434535+00,wrong
10486744,362817,9985,2,0,1,{"solution": 10},2019-10-16 08:33:44.768141+00,wrong
10486745,362817,9987,3,0,1,{"solution": "EABDC"},2019-10-16 08:16:03.924881+00,wrong
10486746,362817,9989,4,0,1,{"solution": 21},2019-10-16 08:33:52.401857+00,wrong
10486747,362817,9992,5,0,1,{"solution": 9},2019-10-16 08:34:01.930034+00,wrong
10486748,362817,9994,6,0,1,{"solution": 17},2019-10-16 08:34:05.820186+00,wrong
10486749,362817,9998,7,1,1,{"solution": 5},2019-10-16 08:34:09.041215+00,ok
10486750,362817,10001,8,0,1,{"solution": 41},2019-10-16 08:34:14.190583+00,wrong
10486126,362832,9980,1,0,1,,,none
10486127,362832,9984,2,0,1,,,none
10486128,362832,9987,3,0,1,,,none
10486129,362832,9989,4,0,1,,,none
10486130,362832,9993,5,0,1,,,none
10486131,362832,9994,6,0,1,,,none
10486132,362832,9998,7,0,1,,,none
10486133,362832,9999,8,0,1,,,none
10486448,362845,9980,1,0,1,{"solution": 4},2019-10-16 08:12:48.817016+00,wrong
10486449,362845,9983,2,1,1,{"solution": 35},2019-10-16 08:18:43.826966+00,ok
10486450,362845,9987,3,0,1,{"solution": "ACBD"},2019-10-16 08:20:43.256804+00,wrong
10486451,362845,9990,4,0,1,{"solution": 24},2019-10-16 08:22:52.688822+00,wrong
10486452,362845,9993,5,0,1,{"solution": 3},2019-10-16 08:25:26.275049+00,wrong
10486453,362845,9996,6,0,1,{"solution": 5},2019-10-16 08:28:17.017031+00,wrong
10486454,362845,9998,7,1,1,{"solution": 5},2019-10-16 08:29:39.349044+00,ok
10486455,362845,10002,8,0,1,{"solution": 7},2019-10-16 08:30:55.800438+00,wrong
10490475,362848,9982,1,1,1,{"solution": 18},2019-10-16 08:24:25.055596+00,ok
10490476,362848,9983,2,1,1,{"solution": 35},2019-10-16 08:24:14.231416+00,ok
10490477,362848,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:30:22.499519+00,ok
10490478,362848,9989,4,0,1,{"solution": 40},2019-10-16 08:33:04.685987+00,wrong
10490479,362848,9993,5,0,1,{"solution": 9},2019-10-16 08:51:48.843132+00,wrong
10490480,362848,9995,6,1,1,{"solution": 4},2019-10-16 08:45:04.149799+00,ok
10490481,362848,9998,7,0,1,{"solution": 2},2019-10-16 08:48:19.911153+00,wrong
10490482,362848,10000,8,0,1,{"solution": 8},2019-10-16 09:02:01.801584+00,wrong
10487723,362849,9981,1,0,1,{"solution": 8},2019-10-16 08:26:06.119582+00,wrong
10487724,362849,9984,2,0,1,{"solution": 35},2019-10-16 08:21:03.174755+00,wrong
10487725,362849,9987,3,0,1,{"solution": "dbcae"},2019-10-16 08:19:01.684273+00,wrong
10487726,362849,9988,4,1,1,{"solution": 31},2019-10-16 08:30:14.335649+00,ok
10487727,362849,9993,5,1,1,{"solution": 5},2019-10-16 08:33:16.404071+00,ok
10487728,362849,9996,6,1,1,{"solution": 1},2019-10-16 08:42:08.435319+00,ok
10487729,362849,9998,7,1,1,{"solution": 5},2019-10-16 08:39:24.80423+00,ok
10487730,362849,10000,8,0,1,{"solution": 8},2019-10-16 08:46:28.781681+00,wrong
10490745,362850,9980,1,0,1,{"solution": 5},2019-10-16 08:16:56.060613+00,wrong
10490746,362850,9986,2,1,1,{"solution": 37},2019-10-16 08:21:09.214571+00,ok
10490747,362850,9987,3,1,1,{"solution": "ЕСВАD"},2019-10-16 08:28:34.367032+00,ok
10490748,362850,9988,4,0,1,{"solution": 23},2019-10-16 08:33:11.81608+00,wrong
10490749,362850,9992,5,0,1,{"solution": 9},2019-10-16 08:40:31.337393+00,wrong
10490750,362850,9995,6,0,1,{"solution": 2},2019-10-16 08:47:57.170833+00,wrong
10490751,362850,9998,7,0,1,{"solution": 2},2019-10-16 08:50:54.309304+00,wrong
10490752,362850,10002,8,0,1,{"solution": 2},2019-10-16 09:02:49.358694+00,wrong
10490737,362851,9982,1,0,1,{"solution": 6},2019-10-16 08:14:59.153266+00,wrong
10490738,362851,9984,2,0,1,{"solution": 35},2019-10-16 08:21:03.258158+00,wrong
10490739,362851,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:27:59.211851+00,ok
10490740,362851,9988,4,0,1,{"solution": 15},2019-10-16 08:30:21.958213+00,wrong
10490741,362851,9992,5,1,1,{"solution": 7},2019-10-16 08:43:18.691613+00,ok
10490742,362851,9994,6,1,1,{"solution": 3},2019-10-16 08:48:28.68746+00,ok
10490743,362851,9998,7,0,1,{"solution": 2},2019-10-16 08:54:11.368034+00,wrong
10490744,362851,10000,8,0,1,{"solution": 3},2019-10-16 09:03:09.009794+00,wrong
10490729,362852,9980,1,0,1,{"solution": 5},2019-10-16 08:18:00.801765+00,wrong
10490730,362852,9986,2,1,1,{"solution": 37},2019-10-16 08:21:12.676345+00,ok
10490731,362852,9987,3,0,1,{"solution": "ECABD"},2019-10-16 08:27:54.884047+00,wrong
10490732,362852,9989,4,0,1,{"solution": 13},2019-10-16 08:38:18.679976+00,wrong
10490733,362852,9993,5,0,1,{"solution": 6},2019-10-16 08:42:59.611739+00,wrong
10490734,362852,9997,6,0,1,{"solution": 6},2019-10-16 08:48:50.166289+00,wrong
10490735,362852,9998,7,1,1,{"solution": 5},2019-10-16 08:51:20.366496+00,ok
10490736,362852,9999,8,0,1,{"solution": 4},2019-10-16 09:01:35.371279+00,wrong
10490721,362853,9982,1,0,1,{"solution": 6},2019-10-16 08:16:04.632016+00,wrong
10490722,362853,9983,2,1,1,{"solution": 35},2019-10-16 08:20:55.79786+00,ok
10490723,362853,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:27:59.019829+00,ok
10490724,362853,9991,4,0,1,{"solution": 17},2019-10-16 08:38:43.179618+00,wrong
10490725,362853,9992,5,1,1,{"solution": 7},2019-10-16 08:43:27.255271+00,ok
10490726,362853,9995,6,0,1,{"solution": 2},2019-10-16 08:48:21.593245+00,wrong
10490727,362853,9998,7,0,1,{"solution": 2},2019-10-16 08:54:14.857816+00,wrong
10490728,362853,10001,8,0,1,{"solution": 2},2019-10-16 09:03:08.889453+00,wrong
10493002,362854,9981,1,1,1,{"solution": 16},2019-10-16 08:18:24.558881+00,ok
10493003,362854,9984,2,0,1,{"solution": 39},2019-10-16 08:24:10.127272+00,wrong
10493004,362854,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:30:55.637511+00,ok
10493005,362854,9988,4,1,1,{"solution": 31},2019-10-16 08:37:44.678104+00,ok
10493006,362854,9992,5,1,1,{"solution": 7},2019-10-16 08:41:44.814267+00,ok
10493007,362854,9994,6,1,1,{"solution": 3},2019-10-16 08:44:19.208758+00,ok
10493008,362854,9998,7,1,1,{"solution": 5},2019-10-16 08:49:41.900414+00,ok
10493009,362854,9999,8,1,1,{"solution": 12},2019-10-16 09:04:34.657361+00,ok
10490713,362855,9982,1,0,1,{"solution": 6},2019-10-16 08:28:39.364462+00,wrong
10490714,362855,9986,2,1,1,{"solution": 37},2019-10-16 08:28:44.172882+00,ok
10490715,362855,9987,3,1,1,{"solution": "ЕСВАD"},2019-10-16 08:28:35.158666+00,ok
10490716,362855,9989,4,0,1,{"solution": 22},2019-10-16 08:34:51.435861+00,wrong
10490717,362855,9992,5,0,1,{"solution": 9},2019-10-16 08:40:03.084258+00,wrong
10490718,362855,9997,6,0,1,{"solution": 4},2019-10-16 08:46:35.686834+00,wrong
10490719,362855,9998,7,0,1,{"solution": 2},2019-10-16 08:50:43.097723+00,wrong
10490720,362855,10000,8,0,1,{"solution": 2},2019-10-16 09:03:00.504611+00,wrong
10487715,362856,9982,1,0,1,{"solution": 4},2019-10-16 08:28:17.333249+00,wrong
10487716,362856,9984,2,0,1,{"solution": 35},2019-10-16 08:28:13.089097+00,wrong
10487717,362856,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:28:03.317542+00,ok
10487718,362856,9990,4,0,1,{"solution": 23},2019-10-16 08:30:28.281124+00,wrong
10487719,362856,9993,5,0,1,{"solution": 6},2019-10-16 08:35:48.711301+00,wrong
10487720,362856,9996,6,1,1,{"solution": 1},2019-10-16 08:36:50.451856+00,ok
10487721,362856,9998,7,0,1,{"solution": 3},2019-10-16 08:40:16.809444+00,wrong
10487722,362856,10000,8,0,1,{"solution": 8},2019-10-16 08:46:36.24602+00,wrong
10488077,362858,9982,1,0,1,{"solution": 2},2019-10-16 08:15:51.583966+00,wrong
10488078,362858,9983,2,0,1,{"solution": 38},2019-10-16 08:22:58.824368+00,wrong
10488079,362858,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:26:26.36615+00,ok
10488080,362858,9991,4,0,1,{"solution": 44},2019-10-16 08:28:52.518771+00,wrong
10488081,362858,9992,5,1,1,{"solution": 7},2019-10-16 08:29:26.752676+00,ok
10488082,362858,9996,6,0,1,{"solution": 0},2019-10-16 08:38:24.780459+00,wrong
10488083,362858,9998,7,0,1,{"solution": 5346},2019-10-16 08:33:53.902657+00,wrong
10488084,362858,10001,8,0,1,{"solution": 631},2019-10-16 08:35:23.17642+00,wrong
10491570,362859,9981,1,0,1,{"solution": 5},2019-10-16 09:05:09.836909+00,wrong
10491571,362859,9984,2,0,1,{"solution": 35},2019-10-16 08:26:35.361921+00,wrong
10491572,362859,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:30:24.905373+00,ok
10491573,362859,9991,4,0,1,{"solution": 18},2019-10-16 08:34:24.386114+00,wrong
10491574,362859,9992,5,0,1,{"solution": 9},2019-10-16 08:39:58.694734+00,wrong
10491575,362859,9995,6,1,1,{"solution": 4},2019-10-16 09:01:15.503517+00,ok
10491576,362859,9998,7,1,1,{"solution": 5},2019-10-16 08:50:49.9072+00,ok
10491577,362859,10002,8,0,1,{"solution": 16},2019-10-16 08:59:04.710218+00,wrong
10493230,362860,9979,1,0,1,{"solution": 8},2019-10-16 08:18:33.141504+00,wrong
10493231,362860,9986,2,1,1,{"solution": 37},2019-10-16 08:22:48.002719+00,ok
10493232,362860,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:27:42.632696+00,ok
10493233,362860,9988,4,0,1,{"solution": 33},2019-10-16 08:37:10.321886+00,wrong
10493234,362860,9993,5,1,1,{"solution": 5},2019-10-16 08:39:08.981567+00,ok
10493235,362860,9994,6,0,1,{"solution": 16},2019-10-16 08:42:26.061722+00,wrong
10493236,362860,9998,7,1,1,{"solution": 5},2019-10-16 08:45:58.253803+00,ok
10493237,362860,10002,8,0,1,{"solution": 16},2019-10-16 08:56:56.406059+00,wrong
10488322,362861,9982,1,1,1,{"solution": 18},2019-10-16 08:17:53.307142+00,ok
10488323,362861,9984,2,0,1,{"solution": 42},2019-10-16 08:19:06.327222+00,wrong
10488324,362861,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:30:01.116399+00,ok
10488325,362861,9991,4,0,1,{"solution": 27},2019-10-16 08:23:19.000586+00,wrong
10488326,362861,9992,5,1,1,{"solution": 7},2019-10-16 08:30:52.503272+00,ok
10488327,362861,9996,6,1,1,{"solution": 1},2019-10-16 08:25:01.602295+00,ok
10488328,362861,9998,7,1,1,{"solution": 5},2019-10-16 08:26:15.791696+00,ok
10488329,362861,10000,8,1,1,{"solution": 10},2019-10-16 08:50:37.972978+00,ok
10488943,362862,9982,1,0,1,{"solution": 12},2019-10-16 08:19:07.569425+00,wrong
10488944,362862,9985,2,1,1,{"solution": 39},2019-10-16 08:23:29.156002+00,ok
10488945,362862,9987,3,0,1,{"solution": "DBACE"},2019-10-16 08:26:35.691013+00,wrong
10488946,362862,9990,4,0,1,{"solution": 13},2019-10-16 08:29:36.388775+00,wrong
10488947,362862,9993,5,0,1,{"solution": 3},2019-10-16 08:31:59.337118+00,wrong
10488948,362862,9996,6,0,1,{"solution": 45},2019-10-16 08:33:43.617661+00,wrong
10488949,362862,9998,7,0,1,{"solution": 1},2019-10-16 08:46:07.387972+00,wrong
10488950,362862,10002,8,0,1,{"solution": 19},2019-10-16 08:54:20.058472+00,wrong
10493154,362863,9979,1,0,1,{"solution": 11},2019-10-16 08:22:05.318284+00,wrong
10493155,362863,9985,2,0,1,{"solution": 36},2019-10-16 08:25:41.362018+00,wrong
10493156,362863,9987,3,0,1,{"solution": "ECABD"},2019-10-16 08:29:07.151693+00,wrong
10493157,362863,9990,4,0,1,{"solution": 53},2019-10-16 08:37:53.268203+00,wrong
10493158,362863,9993,5,1,1,{"solution": 5},2019-10-16 08:39:46.97516+00,ok
10493159,362863,9997,6,1,1,{"solution": 2},2019-10-16 09:03:48.968519+00,ok
10493160,362863,9998,7,0,1,{"solution": 1},2019-10-16 08:49:32.683242+00,wrong
10493161,362863,10000,8,1,1,{"solution": 10},2019-10-16 09:12:53.809302+00,ok
10493573,362864,9982,1,1,1,{"solution": 18},2019-10-16 08:18:20.345677+00,ok
10493574,362864,9984,2,1,1,{"solution": 36},2019-10-16 08:22:15.655214+00,ok
10493575,362864,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:26:59.660119+00,ok
10493576,362864,9991,4,1,1,{"solution": 29},2019-10-16 08:31:28.509542+00,ok
10493577,362864,9993,5,1,1,{"solution": 5},2019-10-16 08:34:25.390026+00,ok
10493578,362864,9995,6,1,1,{"solution": 4},2019-10-16 08:47:15.864069+00,ok
10493579,362864,9998,7,1,1,{"solution": 5},2019-10-16 08:40:09.485421+00,ok
10493580,362864,10002,8,1,1,{"solution": 14},2019-10-16 09:12:50.532268+00,ok
10492994,362865,9982,1,0,1,{"solution": 9},2019-10-16 08:20:31.320926+00,wrong
10492995,362865,9985,2,1,1,{"solution": 39},2019-10-16 08:25:41.367261+00,ok
10492996,362865,9987,3,0,1,{"solution": "DABCE"},2019-10-16 08:30:21.990197+00,wrong
10492997,362865,9988,4,0,1,{"solution": 34},2019-10-16 08:52:09.363418+00,wrong
10492998,362865,9992,5,0,1,{"solution": 9},2019-10-16 08:36:21.457461+00,wrong
10492999,362865,9997,6,1,1,{"solution": 2},2019-10-16 09:04:48.712688+00,ok
10493000,362865,9998,7,0,1,{"solution": 6},2019-10-16 08:56:21.66337+00,wrong
10493001,362865,9999,8,0,1,{"solution": 19},2019-10-16 09:11:01.153067+00,wrong
10493565,362866,9981,1,1,1,{"solution": 16},2019-10-16 08:54:09.841897+00,ok
10493566,362866,9983,2,1,1,{"solution": 35},2019-10-16 08:20:53.289863+00,ok
10493567,362866,9987,3,1,1,{"solution": "ecbad"},2019-10-16 08:27:17.531586+00,ok
10493568,362866,9989,4,1,1,{"solution": 27},2019-10-16 08:29:09.890471+00,ok
10493569,362866,9993,5,1,1,{"solution": 5},2019-10-16 08:32:20.931337+00,ok
10493570,362866,9997,6,1,1,{"solution": 2},2019-10-16 08:56:22.268991+00,ok
10493571,362866,9998,7,0,1,{"solution": 6},2019-10-16 08:36:57.269915+00,wrong
10493572,362866,10000,8,0,1,{"solution": 16},2019-10-16 08:51:31.695985+00,wrong
10488314,362867,9981,1,1,1,{"solution": 16},2019-10-16 08:20:08.051077+00,ok
10488315,362867,9983,2,0,1,{"solution": 23},2019-10-16 08:23:31.65793+00,wrong
10488316,362867,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:27:12.526146+00,ok
10488317,362867,9990,4,0,1,{"solution": 28},2019-10-16 08:30:14.678523+00,wrong
10488318,362867,9992,5,1,1,{"solution": 7},2019-10-16 08:32:38.645799+00,ok
10488319,362867,9995,6,1,1,{"solution": 4},2019-10-16 08:34:51.722265+00,ok
10488320,362867,9998,7,0,1,{"solution": 3},2019-10-16 08:38:56.645221+00,wrong
10488321,362867,9999,8,0,1,{"solution": 16},2019-10-16 08:49:56.98105+00,wrong
10487939,362868,9981,1,0,1,{"solution": 12},2019-10-16 08:21:31.262834+00,wrong
10487940,362868,9986,2,0,1,{"solution": 38},2019-10-16 08:28:28.053686+00,wrong
10487941,362868,9987,3,1,1,{"solution": "ECBAD"},2019-10-16 08:32:01.985449+00,ok
10487942,362868,9990,4,0,1,{"solution": 33},2019-10-16 08:33:38.021739+00,wrong
10487943,362868,9992,5,0,1,{"solution": 9},2019-10-16 08:34:35.188681+00,wrong
10487944,362868,9997,6,0,1,{"solution": 130},2019-10-16 08:35:43.375323+00,wrong
10487945,362868,9998,7,0,1,{"solution": 8},2019-10-16 08:39:54.52986+00,wrong
10487946,362868,10002,8,0,1,{"solution": 16},2019-10-16 08:47:32.481697+00,wrong
10487499,362869,9979,1,1,1,{"solution": 12},2019-10-16 08:18:50.637566+00,ok
10487500,362869,9985,2,1,1,{"solution": 39},2019-10-16 08:21:20.334974+00,ok
10487501,362869,9987,3,0,1,{"solution": "ecabd"},2019-10-16 08:24:58.356448+00,wrong
10487502,362869,9989,4,0,1,{"solution": 21},2019-10-16 08:27:14.317786+00,wrong
10487503,362869,9992,5,1,1,{"solution": 7},2019-10-16 08:29:23.340142+00,ok
10487504,362869,9996,6,0,1,{"solution": 0},2019-10-16 08:31:19.314213+00,wrong
10487505,362869,9998,7,1,1,{"solution": 5},2019-10-16 08:35:27.380124+00,ok
10487506,362869,9999,8,0,1,{"solution": 16},2019-10-16 08:38:34.678688+00,wrong
10488935,362870,9979,1,1,1,{"solution": 12},2019-10-16 08:50:41.502936+00,ok
10488936,362870,9983,2,0,1,{"solution": 26},2019-10-16 08:23:17.389486+00,wrong
10488937,362870,9987,3,0,1,{"solution": "DBCAE"},2019-10-16 08:26:26.25867+00,wrong
10488938,362870,9989,4,0,1,{"solution": 25},2019-10-16 08:32:04.593604+00,wrong
10488939,362870,9992,5,1,1,{"solution": 7},2019-10-16 08:33:46.305563+00,ok
10488940,362870,9997,6,1,1,{"solution": 2},2019-10-16 08:50:12.931112+00,ok
10488941,362870,9998,7,1,1,{"solution": 5},2019-10-16 08:36:42.757338+00,ok
10488942,362870,10001,8,1,1,{"solution": 8},2019-10-16 08:39:29.068808+00,ok
